Linux 6.11.0-1014-nvidia (gb10-rtk) 	08/05/2026 	_aarch64_	(20 CPU)

10:55:47 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:55:48 AM  all    0.15    0.00    0.75    0.20    0.00    0.00    0.00    1.10    0.00   97.70
10:55:48 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:48 AM    1    0.00    0.00    1.01    0.00    0.00    0.00    0.00    3.03    0.00   95.96
10:55:48 AM    2    0.00    0.00    1.00    0.00    0.00    0.00    0.00    3.00    0.00   96.00
10:55:48 AM    3    2.00    0.00    2.00    0.00    0.00    0.00    0.00    4.00    0.00   92.00
10:55:48 AM    4    0.00    0.00    2.00    1.00    0.00    0.00    0.00    4.00    0.00   93.00
10:55:48 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:48 AM    6    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.99    0.00   98.02
10:55:48 AM    7    0.00    0.00    3.03    0.00    0.00    0.00    0.00    3.03    0.00   93.94
10:55:48 AM    8    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:55:48 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:48 AM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:48 AM   11    0.98    0.00    0.00    0.98    0.00    0.00    0.00    0.00    0.00   98.04
10:55:48 AM   12    0.00    0.00    2.02    0.00    0.00    0.00    0.00    3.03    0.00   94.95
10:55:48 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00    0.00   99.00
10:55:48 AM   14    1.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00
10:55:48 AM   15    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
10:55:48 AM   16    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
10:55:48 AM   17    0.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00
10:55:48 AM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:48 AM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

10:55:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:55:49 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:49 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:49 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:49 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:49 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:49 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:49 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:49 AM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:49 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:49 AM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:49 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:49 AM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:49 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:49 AM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:49 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:49 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:49 AM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:49 AM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:49 AM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:49 AM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:49 AM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

10:55:49 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:55:50 AM  all    0.15    0.00   25.37    0.00    0.00    0.00    0.00   13.37    0.00   61.01
10:55:50 AM    0    1.00    0.00   29.00    0.00    0.00    0.00    0.00    1.00    0.00   69.00
10:55:50 AM    1    0.00    0.00   16.16    0.00    0.00    0.00    0.00    7.07    0.00   76.77
10:55:50 AM    2    0.00    0.00   15.46    0.00    0.00    0.00    0.00    5.15    0.00   79.38
10:55:50 AM    3    0.00    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   87.88
10:55:50 AM    4    1.01    0.00    5.05    0.00    0.00    0.00    0.00    5.05    0.00   88.89
10:55:50 AM    5    1.00    0.00   19.00    0.00    0.00    0.00    0.00   33.00    0.00   47.00
10:55:50 AM    6    0.00    0.00   20.41    0.00    0.00    0.00    0.00   32.65    0.00   46.94
10:55:50 AM    7    0.00    0.00   34.34    0.00    0.00    0.00    0.00   15.15    0.00   50.51
10:55:50 AM    8    0.00    0.00   15.00    0.00    0.00    0.00    0.00   36.00    0.00   49.00
10:55:50 AM    9    0.00    0.00   30.30    0.00    0.00    0.00    0.00   20.20    0.00   49.49
10:55:50 AM   10    0.00    0.00   38.78    0.00    0.00    0.00    0.00    3.06    0.00   58.16
10:55:50 AM   11    0.00    0.00   35.42    0.00    0.00    0.00    0.00    1.04    0.00   63.54
10:55:50 AM   12    0.00    0.00   34.02    0.00    0.00    0.00    0.00    7.22    0.00   58.76
10:55:50 AM   13    0.00    0.00   27.27    0.00    0.00    0.00    0.00    7.07    0.00   65.66
10:55:50 AM   14    1.01    0.00   20.20    0.00    0.00    0.00    0.00    6.06    0.00   72.73
10:55:50 AM   15    0.00    0.00   35.35    0.00    0.00    0.00    0.00   16.16    0.00   48.48
10:55:50 AM   16    0.00    0.00   35.71    0.00    0.00    0.00    0.00   13.27    0.00   51.02
10:55:50 AM   17    0.00    0.00   27.55    0.00    0.00    0.00    0.00   21.43    0.00   51.02
10:55:50 AM   18    0.99    0.00   30.69    0.00    0.00    0.00    0.00   15.84    0.00   52.48
10:55:50 AM   19    0.00    0.00   26.00    0.00    0.00    0.00    0.00   20.00    0.00   54.00

10:55:50 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:55:51 AM  all    0.10    0.00   35.52    0.00    0.00    0.00    0.00   20.00    0.00   44.23
10:55:51 AM    0    0.00    0.00   17.17    0.00    0.00    0.00    0.00    4.04    0.00   78.79
10:55:51 AM    1    1.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
10:55:51 AM    2    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:55:51 AM    3    1.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
10:55:51 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:51 AM    5    0.00    0.00   34.34    0.00    0.00    0.00    0.00   32.32    0.00   33.33
10:55:51 AM    6    0.00    0.00   50.54    0.00    0.00    0.00    0.00   23.66    0.00   25.81
10:55:51 AM    7    1.01    0.00   59.60    0.00    0.00    0.00    0.00   31.31    0.00    8.08
10:55:51 AM    8    0.00    0.00   55.67    0.00    0.00    0.00    0.00   30.93    0.00   13.40
10:55:51 AM    9    1.06    0.00   55.32    0.00    0.00    0.00    0.00   17.02    0.00   26.60
10:55:51 AM   10    0.00    0.00   55.29    0.00    0.00    0.00    0.00    7.06    0.00   37.65
10:55:51 AM   11    0.00    0.00   24.21    0.00    0.00    0.00    0.00   22.11    0.00   53.68
10:55:51 AM   12    0.00    0.00   17.20    0.00    0.00    0.00    0.00   26.88    0.00   55.91
10:55:51 AM   13    0.00    0.00   13.40    0.00    0.00    0.00    0.00    5.15    0.00   81.44
10:55:51 AM   14    0.00    0.00   34.04    0.00    0.00    0.00    0.00    2.13    0.00   63.83
10:55:51 AM   15    0.00    0.00   93.00    0.00    0.00    0.00    0.00    6.00    0.00    1.00
10:55:51 AM   16    0.00    0.00   43.30    0.00    0.00    0.00    0.00   50.52    0.00    6.19
10:55:51 AM   17    0.00    0.00   47.00    0.00    0.00    0.00    0.00   53.00    0.00    0.00
10:55:51 AM   18    0.00    0.00   54.55    0.00    0.00    0.00    0.00   45.45    0.00    0.00
10:55:51 AM   19    0.00    0.00   55.00    0.00    0.00    0.00    0.00   41.00    0.00    4.00

10:55:51 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:55:52 AM  all    0.00    0.00   36.67    0.00    0.00    0.00    0.00   18.54    0.00   44.73
10:55:52 AM    0    0.00    0.00    3.06    0.00    0.00    0.00    0.00    1.02    0.00   95.92
10:55:52 AM    1    0.00    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   84.69
10:55:52 AM    2    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:55:52 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:52 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:52 AM    5    0.00    0.00   28.71    0.00    0.00    0.00    0.00   48.51    0.00   22.77
10:55:52 AM    6    0.00    0.00   45.45    0.00    0.00    0.00    0.00   24.24    0.00   30.30
10:55:52 AM    7    0.00    0.00   41.84    0.00    0.00    0.00    0.00   21.43    0.00   36.73
10:55:52 AM    8    1.00    0.00   38.00    0.00    0.00    0.00    0.00   61.00    0.00    0.00
10:55:52 AM    9    0.00    0.00   58.06    0.00    0.00    0.00    0.00    5.38    0.00   36.56
10:55:52 AM   10    0.00    0.00   40.45    0.00    0.00    0.00    0.00    0.00    0.00   59.55
10:55:52 AM   11    0.00    0.00   22.58    0.00    0.00    0.00    0.00    0.00    0.00   77.42
10:55:52 AM   12    0.00    0.00   63.22    0.00    0.00    0.00    0.00    8.05    0.00   28.74
10:55:52 AM   13    0.00    0.00   56.82    0.00    0.00    0.00    0.00    9.09    0.00   34.09
10:55:52 AM   14    0.00    0.00   32.61    0.00    0.00    0.00    0.00    0.00    0.00   67.39
10:55:52 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:55:52 AM   16    0.00    0.00   46.00    0.00    0.00    0.00    0.00   54.00    0.00    0.00
10:55:52 AM   17    0.00    0.00   44.44    0.00    0.00    0.00    0.00   30.30    0.00   25.25
10:55:52 AM   18    0.00    0.00   56.00    0.00    0.00    0.00    0.00   44.00    0.00    0.00
10:55:52 AM   19    0.00    0.00   45.54    0.00    0.00    0.00    0.00   54.46    0.00    0.00

10:55:52 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:55:53 AM  all    0.05    0.00   33.06    0.00    0.00    0.00    0.00   20.13    0.00   46.77
10:55:53 AM    0    0.00    0.00   25.53    0.00    0.00    0.00    0.00   15.96    0.00   58.51
10:55:53 AM    1    0.00    0.00   13.19    0.00    0.00    0.00    0.00   32.97    0.00   53.85
10:55:53 AM    2    0.00    0.00   11.46    0.00    0.00    0.00    0.00    4.17    0.00   84.38
10:55:53 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:53 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:53 AM    5    0.99    0.00   33.66    0.00    0.00    0.00    0.00   65.35    0.00    0.00
10:55:53 AM    6    0.00    0.00   21.43    0.00    0.00    0.00    0.00    6.12    0.00   72.45
10:55:53 AM    7    0.00    0.00   38.54    0.00    0.00    0.00    0.00   15.62    0.00   45.83
10:55:53 AM    8    0.00    0.00   42.00    0.00    0.00    0.00    0.00   58.00    0.00    0.00
10:55:53 AM    9    0.00    0.00   27.17    0.00    0.00    0.00    0.00    1.09    0.00   71.74
10:55:53 AM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:53 AM   11    0.00    0.00   24.44    0.00    0.00    0.00    0.00    0.00    0.00   75.56
10:55:53 AM   12    0.00    0.00   34.44    0.00    0.00    0.00    0.00    0.00    0.00   65.56
10:55:53 AM   13    0.00    0.00   77.11    0.00    0.00    0.00    0.00    0.00    0.00   22.89
10:55:53 AM   14    0.00    0.00   26.67    0.00    0.00    0.00    0.00    0.00    0.00   73.33
10:55:53 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:55:53 AM   16    0.00    0.00   42.00    0.00    0.00    0.00    0.00   58.00    0.00    0.00
10:55:53 AM   17    0.00    0.00   45.92    0.00    0.00    0.00    0.00   34.69    0.00   19.39
10:55:53 AM   18    0.00    0.00   55.00    0.00    0.00    0.00    0.00   45.00    0.00    0.00
10:55:53 AM   19    0.00    0.00   45.45    0.00    0.00    0.00    0.00   54.55    0.00    0.00

10:55:53 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:55:54 AM  all    0.00    0.00   34.09    0.00    0.00    0.05    0.00   19.84    0.00   45.91
10:55:54 AM    0    0.00    0.00   14.74    0.00    0.00    1.05    0.00   12.63    0.00   71.58
10:55:54 AM    1    0.00    0.00   10.00    0.00    0.00    0.00    0.00    5.00    0.00   85.00
10:55:54 AM    2    0.00    0.00    2.06    0.00    0.00    0.00    0.00    5.15    0.00   92.78
10:55:54 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:54 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:54 AM    5    0.00    0.00   33.00    0.00    0.00    0.00    0.00   67.00    0.00    0.00
10:55:54 AM    6    0.00    0.00   36.36    0.00    0.00    0.00    0.00   63.64    0.00    0.00
10:55:54 AM    7    1.04    0.00   37.50    0.00    0.00    0.00    0.00   26.04    0.00   35.42
10:55:54 AM    8    0.00    0.00   44.00    0.00    0.00    0.00    0.00   56.00    0.00    0.00
10:55:54 AM    9    0.00    0.00   43.75    0.00    0.00    0.00    0.00   10.42    0.00   45.83
10:55:54 AM   10    1.06    0.00   37.23    0.00    0.00    0.00    0.00    0.00    0.00   61.70
10:55:54 AM   11    0.00    0.00   36.26    0.00    0.00    0.00    0.00    0.00    0.00   63.74
10:55:54 AM   12    0.00    0.00   72.84    0.00    0.00    0.00    0.00    0.00    0.00   27.16
10:55:54 AM   13    0.00    0.00   43.82    0.00    0.00    0.00    0.00    0.00    0.00   56.18
10:55:54 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:54 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:55:54 AM   16    0.00    0.00   45.00    0.00    0.00    0.00    0.00   55.00    0.00    0.00
10:55:54 AM   17    0.00    0.00   35.11    0.00    0.00    0.00    0.00   12.77    0.00   52.13
10:55:54 AM   18    0.00    0.00   44.44    0.00    0.00    0.00    0.00   33.33    0.00   22.22
10:55:54 AM   19    0.00    0.00   53.00    0.00    0.00    0.00    0.00   40.00    0.00    7.00

10:55:54 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:55:55 AM  all    0.00    0.00   33.20    0.00    0.00    0.00    0.00   20.91    0.00   45.79
10:55:55 AM    0    0.00    0.00    8.25    0.00    0.00    0.00    0.00   30.93    0.00   60.82
10:55:55 AM    1    0.00    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   92.86
10:55:55 AM    2    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
10:55:55 AM    3    0.00    0.00    3.09    0.00    0.00    0.00    0.00    7.22    0.00   89.69
10:55:55 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:55 AM    5    0.00    0.00   38.00    0.00    0.00    0.00    0.00   62.00    0.00    0.00
10:55:55 AM    6    0.00    0.00   33.67    0.00    0.00    0.00    0.00   45.92    0.00   20.41
10:55:55 AM    7    0.00    0.00   56.67    0.00    0.00    0.00    0.00    0.00    0.00   43.33
10:55:55 AM    8    0.00    0.00   39.39    0.00    0.00    0.00    0.00   53.54    0.00    7.07
10:55:55 AM    9    0.00    0.00   27.84    0.00    0.00    0.00    0.00   11.34    0.00   60.82
10:55:55 AM   10    0.00    0.00   50.59    0.00    0.00    0.00    0.00    0.00    0.00   49.41
10:55:55 AM   11    0.00    0.00   40.66    0.00    0.00    0.00    0.00    0.00    0.00   59.34
10:55:55 AM   12    0.00    0.00   52.81    0.00    0.00    0.00    0.00    0.00    0.00   47.19
10:55:55 AM   13    0.00    0.00   21.05    0.00    0.00    0.00    0.00    0.00    0.00   78.95
10:55:55 AM   14    0.00    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   91.92
10:55:55 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:55:55 AM   16    0.00    0.00   55.00    0.00    0.00    0.00    0.00   45.00    0.00    0.00
10:55:55 AM   17    0.99    0.00   41.58    0.00    0.00    0.00    0.00   39.60    0.00   17.82
10:55:55 AM   18    0.00    0.00   50.00    0.00    0.00    0.00    0.00   47.00    0.00    3.00
10:55:55 AM   19    0.00    0.00   35.00    0.00    0.00    0.00    0.00   65.00    0.00    0.00

10:55:55 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:55:56 AM  all    0.16    0.00   31.97    0.05    0.00    0.00    0.00   21.30    0.00   46.53
10:55:56 AM    0    0.00    0.00    2.08    0.00    0.00    0.00    0.00   53.12    0.00   44.79
10:55:56 AM    1    1.00    0.00    4.00    0.00    0.00    0.00    0.00    3.00    0.00   92.00
10:55:56 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:56 AM    3    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   98.99
10:55:56 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:56 AM    5    1.00    0.00   26.00    0.00    0.00    0.00    0.00   42.00    0.00   31.00
10:55:56 AM    6    0.00    0.00   40.82    0.00    0.00    0.00    0.00   42.86    0.00   16.33
10:55:56 AM    7    0.00    0.00   38.00    0.00    0.00    0.00    0.00   56.00    0.00    6.00
10:55:56 AM    8    0.00    0.00   47.87    0.00    0.00    0.00    0.00   13.83    0.00   38.30
10:55:56 AM    9    0.00    0.00   52.81    0.00    0.00    0.00    0.00    0.00    0.00   47.19
10:55:56 AM   10    0.00    0.00   16.67    0.00    0.00    0.00    0.00    0.00    0.00   83.33
10:55:56 AM   11    0.00    0.00   64.56    0.00    0.00    0.00    0.00    0.00    0.00   35.44
10:55:56 AM   12    0.00    0.00   33.33    0.00    0.00    0.00    0.00    0.00    0.00   66.67
10:55:56 AM   13    0.00    0.00   35.87    0.00    0.00    0.00    0.00    0.00    0.00   64.13
10:55:56 AM   14    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:55:56 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:55:56 AM   16    0.00    0.00   58.00    0.00    0.00    0.00    0.00   42.00    0.00    0.00
10:55:56 AM   17    0.00    0.00   47.47    0.00    0.00    0.00    0.00   52.53    0.00    0.00
10:55:56 AM   18    0.00    0.00   31.00    0.00    0.00    0.00    0.00   69.00    0.00    0.00
10:55:56 AM   19    1.00    0.00   48.00    0.00    0.00    0.00    0.00   41.00    0.00   10.00

10:55:56 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:55:57 AM  all    0.10    0.00   32.92    0.00    0.00    0.00    0.00   20.29    0.00   46.64
10:55:57 AM    0    0.99    0.00    0.99    0.00    0.00    0.00    0.00    6.93    0.00   91.09
10:55:57 AM    1    0.00    0.00   30.85    0.00    0.00    0.00    0.00    0.00    0.00   69.15
10:55:57 AM    2    0.00    0.00   23.47    0.00    0.00    0.00    0.00    0.00    0.00   76.53
10:55:57 AM    3    0.00    0.00   43.48    0.00    0.00    0.00    0.00    0.00    0.00   56.52
10:55:57 AM    4    0.00    0.00    2.02    0.00    0.00    0.00    0.00   47.47    0.00   50.51
10:55:57 AM    5    0.00    0.00   25.51    0.00    0.00    0.00    0.00   40.82    0.00   33.67
10:55:57 AM    6    0.00    0.00   32.99    0.00    0.00    0.00    0.00   19.59    0.00   47.42
10:55:57 AM    7    0.00    0.00   55.10    0.00    0.00    0.00    0.00   20.41    0.00   24.49
10:55:57 AM    8    1.05    0.00   56.84    0.00    0.00    0.00    0.00   29.47    0.00   12.63
10:55:57 AM    9    1.03    0.00   39.18    0.00    0.00    0.00    0.00   21.65    0.00   38.14
10:55:57 AM   10    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:55:57 AM   11    0.00    0.00    5.15    0.00    0.00    0.00    0.00    0.00    0.00   94.85
10:55:57 AM   12    0.00    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   93.81
10:55:57 AM   13    0.00    0.00   52.38    0.00    0.00    0.00    0.00    0.00    0.00   47.62
10:55:57 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:57 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:55:57 AM   16    0.00    0.00   40.00    0.00    0.00    0.00    0.00   60.00    0.00    0.00
10:55:57 AM   17    0.00    0.00   52.48    0.00    0.00    0.00    0.00   47.52    0.00    0.00
10:55:57 AM   18    0.00    0.00   31.00    0.00    0.00    0.00    0.00   69.00    0.00    0.00
10:55:57 AM   19    0.00    0.00   63.64    0.00    0.00    0.00    0.00   36.36    0.00    0.00

10:55:57 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:55:58 AM  all    0.00    0.00   33.21    0.00    0.00    0.00    0.00   19.83    0.00   46.90
10:55:58 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:58 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:58 AM    2    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
10:55:58 AM    3    0.00    0.00   21.05    0.00    0.00    0.00    0.00    0.00    0.00   78.95
10:55:58 AM    4    0.00    0.00    2.08    0.00    0.00    0.00    0.00   48.96    0.00   48.96
10:55:58 AM    5    0.00    0.00   42.71    0.00    0.00    0.00    0.00    3.12    0.00   54.17
10:55:58 AM    6    0.00    0.00   24.74    0.00    0.00    0.00    0.00   32.99    0.00   42.27
10:55:58 AM    7    1.01    0.00   33.33    0.00    0.00    0.00    0.00   59.60    0.00    6.06
10:55:58 AM    8    0.00    0.00   46.00    0.00    0.00    0.00    0.00   54.00    0.00    0.00
10:55:58 AM    9    0.00    0.00   56.67    0.00    0.00    0.00    0.00    0.00    0.00   43.33
10:55:58 AM   10    0.00    0.00   10.64    0.00    0.00    0.00    0.00    0.00    0.00   89.36
10:55:58 AM   11    0.00    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   94.90
10:55:58 AM   12    0.00    0.00   18.95    0.00    0.00    0.00    0.00    0.00    0.00   81.05
10:55:58 AM   13    0.00    0.00   74.42    0.00    0.00    0.00    0.00    0.00    0.00   25.58
10:55:58 AM   14    0.00    0.00   27.96    0.00    0.00    0.00    0.00    0.00    0.00   72.04
10:55:58 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:55:58 AM   16    0.00    0.00   39.00    0.00    0.00    0.00    0.00   61.00    0.00    0.00
10:55:58 AM   17    0.00    0.00   52.00    0.00    0.00    0.00    0.00   48.00    0.00    0.00
10:55:58 AM   18    0.00    0.00   54.00    0.00    0.00    0.00    0.00   46.00    0.00    0.00
10:55:58 AM   19    0.00    0.00   53.54    0.00    0.00    0.00    0.00   34.34    0.00   12.12

10:55:58 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:55:59 AM  all    0.00    0.00   32.80    0.00    0.00    0.00    0.00   20.98    0.00   46.22
10:55:59 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00    0.00   98.00
10:55:59 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:59 AM    2    0.00    0.00    4.17    0.00    0.00    0.00    0.00   40.62    0.00   55.21
10:55:59 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:59 AM    4    0.00    0.00    2.04    0.00    0.00    0.00    0.00   19.39    0.00   78.57
10:55:59 AM    5    0.00    0.00   32.98    0.00    0.00    0.00    0.00    0.00    0.00   67.02
10:55:59 AM    6    0.00    0.00   48.42    0.00    0.00    0.00    0.00    8.42    0.00   43.16
10:55:59 AM    7    0.00    0.00   30.00    0.00    0.00    0.00    0.00   70.00    0.00    0.00
10:55:59 AM    8    0.00    0.00   40.00    0.00    0.00    0.00    0.00   60.00    0.00    0.00
10:55:59 AM    9    0.00    0.00   33.68    0.00    0.00    0.00    0.00   15.79    0.00   50.53
10:55:59 AM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:59 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:55:59 AM   12    0.00    0.00   57.14    0.00    0.00    0.00    0.00    0.00    0.00   42.86
10:55:59 AM   13    0.00    0.00   80.46    0.00    0.00    0.00    0.00    0.00    0.00   19.54
10:55:59 AM   14    0.00    0.00   50.00    0.00    0.00    0.00    0.00    0.00    0.00   50.00
10:55:59 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:55:59 AM   16    0.00    0.00   45.00    0.00    0.00    0.00    0.00   55.00    0.00    0.00
10:55:59 AM   17    0.00    0.00   52.00    0.00    0.00    0.00    0.00   48.00    0.00    0.00
10:55:59 AM   18    0.00    0.00   41.00    0.00    0.00    0.00    0.00   59.00    0.00    0.00
10:55:59 AM   19    0.00    0.00   48.00    0.00    0.00    0.00    0.00   33.00    0.00   19.00

10:55:59 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:00 AM  all    0.15    0.00   33.14    0.00    0.00    0.00    0.00   20.05    0.00   46.60
10:56:00 AM    0    1.02    0.00    3.06    0.00    0.00    0.00    0.00   30.61    0.00   65.31
10:56:00 AM    1    0.00    0.00    5.00    0.00    0.00    0.00    0.00   10.00    0.00   85.00
10:56:00 AM    2    0.00    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   89.69
10:56:00 AM    3    0.00    0.00   15.46    0.00    0.00    0.00    0.00    6.19    0.00   78.35
10:56:00 AM    4    0.00    0.00   25.53    0.00    0.00    0.00    0.00    3.19    0.00   71.28
10:56:00 AM    5    0.00    0.00   24.21    0.00    0.00    0.00    0.00   23.16    0.00   52.63
